Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
1	1	2000	11.3	27.3	0.0	3.6
2	1	2000	11.3	26.7	0.0	3.7
3	1	2000	8.6	26.7	0.0	3.4
4	1	2000	7.6	27.2	0.0	3.4
5	1	2000	9.1	27.9	0.0	3.4
6	1	2000	7.6	27.2	0.0	3.2
7	1	2000	7.1	27.3	0.0	3.3
8	1	2000	7.9	27.8	0.0	3.7
9	1	2000	10.2	27.7	0.0	3.7
10	1	2000	8.7	28.7	0.0	3.7
11	1	2000	10.3	29.7	0.0	4.4
12	1	2000	12.6	30.0	0.0	4.8
13	1	2000	15.4	30.2	0.0	4.7
14	1	2000	13.2	31.2	0.0	3.1
15	1	2000	14.4	32.1	0.0	4.2
16	1	2000	14.8	32.5	0.0	4.3
17	1	2000	13.4	31.6	0.0	4.3
18	1	2000	10.6	30.8	0.0	4.5
19	1	2000	13.5	31.2	0.0	3.8
20	1	2000	10.7	30.9	0.0	4.1
21	1	2000	13.0	31.6	0.0	4.2
22	1	2000	12.9	35.0	0.0	3.9
23	1	2000	10.3	33.7	0.0	4.6
24	1	2000	10.8	30.9	0.0	4.0
25	1	2000	11.6	30.8	0.0	4.0
26	1	2000	16.6	29.6	0.0	4.4
27	1	2000	13.8	28.9	0.0	4.3
28	1	2000	14.2	29.2	0.0	4.6
29	1	2000	12.0	29.5	0.0	4.4
30	1	2000	10.8	30.2	0.0	3.7
31	1	2000	8.3	30.8	0.0	4.2
1	2	2000	11.8	30.4	0.0	4.3
2	2	2000	12.2	31.6	0.0	5.4
3	2	2000	13.4	31.6	0.0	4.9
4	2	2000	14.9	33.6	0.0	4.9
5	2	2000	15.0	32.0	0.0	5.0
6	2	2000	14.6	33.2	0.0	5.4
7	2	2000	11.0	31.6	0.0	4.3
8	2	2000	15.7	32.4	0.0	4.5
9	2	2000	17.1	32.6	0.0	5.2
10	2	2000	18.4	32.0	0.0	4.5
11	2	2000	17.4	33.8	0.0	5.5
12	2	2000	15.5	32.6	0.0	5.1
13	2	2000	14.7	30.9	0.0	4.5
14	2	2000	16.7	30.8	0.0	4.0
15	2	2000	16.7	29.7	0.0	4.5
16	2	2000	17.5	30.4	0.0	4.7
17	2	2000	17.7	32.2	0.0	4.7
18	2	2000	13.0	32.8	0.0	5.1
19	2	2000	13.9	31.7	0.0	4.6
20	2	2000	18.2	31.7	0.0	5.5
21	2	2000	17.5	32.2	0.0	5.8
22	2	2000	18.0	32.1	0.0	5.4
23	2	2000	18.4	28.2	0.0	4.2
24	2	2000	18.0	30.0	0.0	4.9
25	2	2000	19.0	29.7	0.0	4.2
26	2	2000	16.8	29.4	55.6	4.1
27	2	2000	15.5	26.2	2.2	3.3
28	2	2000	14.5	28.9	0.0	4.2
29	2	2000	11.3	30.2	0.0	4.6
1	3	2000	12.7	31.2	0.0	4.9
2	3	2000	15.1	33.4	0.0	5.2
3	3	2000	15.7	34.8	0.0	5.7
4	3	2000	15.2	34.8	0.0	5.6
5	3	2000	15.9	35.7	0.0	5.8
6	3	2000	14.6	35.2	0.0	5.9
7	3	2000	16.4	34.2	0.0	6.5
8	3	2000	15.8	34.2	0.0	5.5
9	3	2000	14.2	33.4	0.0	5.3
10	3	2000	12.4	33.5	0.0	5.6
11	3	2000	13.2	34.3	0.0	5.2
12	3	2000	13.7	35.4	0.0	5.6
13	3	2000	13.9	36.2	0.0	5.9
14	3	2000	16.4	35.7	0.0	5.9
15	3	2000	15.1	34.2	0.0	5.6
16	3	2000	13.8	34.7	0.0	5.3
17	3	2000	15.4	34.8	0.0	5.6
18	3	2000	17.3	35.8	0.0	5.7
19	3	2000	17.0	36.3	0.0	5.9
20	3	2000	16.3	35.9	0.0	5.6
21	3	2000	17.0	36.3	0.0	5.4
22	3	2000	18.8	36.0	0.0	6.7
23	3	2000	16.0	35.4	0.0	7.4
24	3	2000	17.4	35.8	0.0	6.1
25	3	2000	16.2	35.2	0.0	5.8
26	3	2000	17.8	35.7	0.0	6.2
27	3	2000	20.6	35.2	0.0	6.0
28	3	2000	19.5	34.7	0.0	6.0
29	3	2000	17.8	35.4	0.0	5.8
30	3	2000	14.5	35.7	0.0	5.9
31	3	2000	14.4	37.4	0.0	6.0
1	4	2000	17.8	38.0	0.0	6.3
2	4	2000	19.6	36.0	0.0	6.7
3	4	2000	19.2	37.2	0.0	7.0
4	4	2000	20.1	38.2	0.0	7.5
5	4	2000	20.1	38.8	0.0	7.0
6	4	2000	19.1	39.2	0.0	7.2
7	4	2000	20.9	39.0	0.0	7.1
8	4	2000	20.2	38.2	0.0	6.8
9	4	2000	21.4	40.0	0.0	6.1
10	4	2000	19.4	40.2	0.0	6.9
11	4	2000	20.3	40.4	0.0	6.9
12	4	2000	22.6	40.2	0.0	6.4
13	4	2000	23.2	40.0	0.0	6.8
14	4	2000	20.3	40.0	0.0	7.0
15	4	2000	22.9	40.3	0.0	7.2
16	4	2000	23.1	39.0	0.0	7.0
17	4	2000	21.0	40.2	0.0	7.4
18	4	2000	19.0	38.4	0.0	6.9
19	4	2000	20.0	37.2	0.0	7.6
20	4	2000	17.9	36.0	0.0	5.1
21	4	2000	20.0	38.2	0.0	6.7
22	4	2000	21.6	39.4	0.0	6.8
23	4	2000	24.6	40.2	0.0	7.3
24	4	2000	20.0	38.4	0.0	6.7
25	4	2000	20.3	40.4	0.0	7.5
26	4	2000	20.7	39.2	0.0	7.8
27	4	2000	20.2	41.6	0.0	7.9
28	4	2000	19.7	42.1	0.0	8.2
29	4	2000	20.8	41.8	0.0	7.9
30	4	2000	20.1	41.8	0.0	7.5
1	5	2000	20.4	41.7	0.0	7.1
2	5	2000	21.6	41.2	0.0	7.4
3	5	2000	25.6	42.1	0.0	6.9
4	5	2000	22.9	40.8	0.0	8.2
5	5	2000	22.3	39.1	0.0	7.8
6	5	2000	16.0	40.1	86.3	9.1
7	5	2000	19.6	29.8	8.6	3.7
8	5	2000	17.9	34.7	5.4	6.6
9	5	2000	19.6	31.8	0.0	4.7
10	5	2000	20.6	35.3	0.0	5.6
11	5	2000	22.5	37.0	0.0	6.2
12	5	2000	22.2	37.2	0.3	6.7
13	5	2000	20.8	37.2	0.0	6.6
14	5	2000	20.9	37.3	0.0	7.1
15	5	2000	22.4	37.3	0.0	7.1
16	5	2000	23.4	37.7	0.7	7.1
17	5	2000	21.9	36.4	3.1	7.3
18	5	2000	21.8	36.4	0.0	7.6
19	5	2000	22.2	35.4	0.0	7.4
20	5	2000	21.8	35.8	0.0	7.0
21	5	2000	24.2	35.8	0.0	6.6
22	5	2000	24.3	36.4	0.0	6.5
23	5	2000	24.1	33.7	0.0	4.5
24	5	2000	23.2	36.8	0.0	6.3
25	5	2000	20.3	36.2	15.8	7.5
26	5	2000	20.2	35.2	2.4	6.4
27	5	2000	20.9	33.8	0.0	5.7
28	5	2000	21.8	36.1	0.0	6.9
29	5	2000	23.2	36.2	0.0	7.1
30	5	2000	23.7	36.6	0.0	7.1
31	5	2000	22.3	35.8	0.0	7.1
1	6	2000	19.7	34.8	5.4	5.6
2	6	2000	22.1	33.6	0.0	5.9
3	6	2000	19.8	35.7	7.2	6.3
4	6	2000	20.9	33.4	0.0	6.0
5	6	2000	22.8	31.7	2.8	3.7
6	6	2000	19.3	28.6	29.0	3.1
7	6	2000	20.3	27.4	10.1	3.0
8	6	2000	20.6	29.9	3.8	4.7
9	6	2000	20.2	30.8	0.4	4.9
10	6	2000	21.2	32.0	0.0	5.6
11	6	2000	21.4	32.6	0.0	5.5
12	6	2000	19.7	30.3	27.1	4.1
13	6	2000	20.0	28.1	2.3	3.1
14	6	2000	19.6	33.2	0.0	6.4
15	6	2000	20.2	33.8	0.0	6.8
16	6	2000	20.4	33.2	0.3	5.9
17	6	2000	21.0	32.7	0.3	5.4
18	6	2000	20.8	32.6	8.8	4.4
19	6	2000	19.6	29.9	6.1	3.4
20	6	2000	17.7	27.8	29.1	3.1
21	6	2000	20.3	27.8	3.1	2.7
22	6	2000	21.8	30.4	0.2	3.4
23	6	2000	19.7	31.8	14.3	4.4
24	6	2000	21.4	31.8	0.0	4.2
25	6	2000	20.5	33.3	0.0	5.8
26	6	2000	21.6	34.1	0.0	6.3
27	6	2000	21.2	33.2	0.2	4.9
28	6	2000	19.7	32.8	1.6	5.8
29	6	2000	18.9	26.4	8.7	2.8
30	6	2000	20.0	24.8	80.0	2.3
1	7	2000	17.8	24.8	148.6	2.9
2	7	2000	20.1	29.0	0.0	4.8
3	7	2000	18.1	28.8	16.6	4.2
4	7	2000	19.8	28.1	0.0	3.6
5	7	2000	21.2	30.3	0.0	4.6
6	7	2000	20.9	29.8	0.2	3.5
7	7	2000	20.2	30.9	5.3	4.0
8	7	2000	20.4	29.7	0.7	3.7
9	7	2000	20.0	27.8	0.0	3.6
10	7	2000	19.8	29.2	1.5	4.5
11	7	2000	19.8	29.6	1.0	4.3
12	7	2000	19.2	23.8	38.4	2.6
13	7	2000	19.8	24.8	4.0	2.6
14	7	2000	20.3	26.9	0.0	3.2
15	7	2000	19.6	30.2	0.0	5.5
16	7	2000	19.7	30.0	0.0	5.4
17	7	2000	20.1	28.9	0.0	4.5
18	7	2000	19.7	27.4	0.0	3.3
19	7	2000	19.7	25.2	0.3	2.7
20	7	2000	19.0	27.4	0.0	3.3
21	7	2000	18.3	31.3	0.0	6.0
22	7	2000	18.2	30.2	0.0	5.6
23	7	2000	18.7	31.4	0.0	5.6
24	7	2000	19.6	31.8	0.0	5.8
25	7	2000	19.2	31.4	0.0	5.0
26	7	2000	20.5	30.0	0.0	4.3
27	7	2000	19.4	29.8	2.4	3.4
28	7	2000	19.8	31.6	0.0	4.8
29	7	2000	20.0	31.8	0.0	4.6
30	7	2000	18.8	32.4	12.0	5.4
31	7	2000	20.9	31.4	0.0	4.0
1	8	2000	21.4	32.3	0.0	5.2
2	8	2000	19.4	32.2	0.0	5.5
3	8	2000	19.6	31.8	0.0	5.0
4	8	2000	21.0	32.5	0.0	4.6
5	8	2000	19.8	33.0	0.0	4.5
6	8	2000	19.0	33.6	0.0	4.8
7	8	2000	20.3	31.8	0.0	4.9
8	8	2000	20.3	27.7	14.2	2.7
9	8	2000	19.0	27.4	16.0	3.0
10	8	2000	17.8	24.1	56.7	2.6
11	8	2000	18.0	21.8	18.9	2.1
12	8	2000	18.6	26.7	0.0	3.3
13	8	2000	18.9	29.0	0.0	4.5
14	8	2000	20.9	30.8	0.0	5.0
15	8	2000	20.0	28.1	0.0	2.8
16	8	2000	20.3	30.8	0.0	4.4
17	8	2000	19.7	30.5	0.0	5.0
18	8	2000	19.5	31.4	17.0	5.4
19	8	2000	19.7	27.7	17.8	3.1
20	8	2000	19.2	26.8	1.2	3.0
21	8	2000	19.3	28.6	4.2	4.0
22	8	2000	19.3	28.6	1.6	3.9
23	8	2000	19.4	26.8	263.6	3.2
24	8	2000	18.5	23.4	246.2	2.4
25	8	2000	20.2	28.2	0.0	2.9
26	8	2000	20.6	29.8	0.5	4.0
27	8	2000	19.2	27.7	2.2	3.4
28	8	2000	20.0	27.4	1.8	3.0
29	8	2000	18.9	28.0	1.8	3.7
30	8	2000	19.8	27.2	1.1	3.2
31	8	2000	19.2	27.4	0.0	3.1
1	9	2000	18.4	28.1	0.8	3.6
2	9	2000	18.8	27.8	0.0	4.6
3	9	2000	19.0	28.8	3.2	3.9
4	9	2000	18.9	28.7	5.6	4.0
5	9	2000	19.2	28.2	0.0	4.1
6	9	2000	18.6	29.6	0.0	4.7
7	9	2000	18.8	30.2	5.2	4.6
8	9	2000	17.9	29.7	0.0	4.6
9	9	2000	19.2	30.9	0.0	4.5
10	9	2000	19.6	30.4	0.0	4.1
11	9	2000	17.0	29.8	0.0	4.2
12	9	2000	16.7	29.7	0.0	5.0
13	9	2000	17.1	30.8	0.0	5.0
14	9	2000	17.2	31.4	0.0	5.1
15	9	2000	17.6	32.0	0.0	4.7
16	9	2000	20.7	32.7	0.0	5.1
17	9	2000	19.8	32.8	0.0	4.6
18	9	2000	17.2	32.4	94.8	4.1
19	9	2000	17.7	29.4	13.4	2.7
20	9	2000	18.9	30.2	8.2	4.0
21	9	2000	19.2	31.2	0.0	4.3
22	9	2000	19.5	31.4	0.8	5.0
23	9	2000	20.0	30.0	0.0	5.1
24	9	2000	19.3	31.2	0.0	5.5
25	9	2000	18.7	32.2	0.0	5.3
26	9	2000	19.2	31.8	0.0	4.2
27	9	2000	19.3	31.4	0.0	5.1
28	9	2000	19.7	30.9	2.0	4.7
29	9	2000	18.2	31.4	0.8	3.9
30	9	2000	18.0	30.3	0.0	4.2
1	10	2000	17.6	31.7	0.0	4.1
2	10	2000	15.5	32.4	0.0	4.7
3	10	2000	17.2	32.4	0.0	4.5
4	10	2000	17.8	31.7	0.0	4.5
5	10	2000	19.2	31.7	0.0	4.4
6	10	2000	19.4	32.2	0.0	4.4
7	10	2000	19.3	32.5	0.0	4.1
8	10	2000	19.2	31.5	0.0	4.0
9	10	2000	18.7	31.7	0.4	4.0
10	10	2000	20.2	31.3	0.0	3.6
11	10	2000	21.8	30.5	1.4	3.2
12	10	2000	20.9	32.2	0.0	4.0
13	10	2000	20.4	32.1	0.0	4.4
14	10	2000	20.5	32.2	0.0	4.3
15	10	2000	20.2	31.7	0.0	4.5
16	10	2000	15.7	31.1	0.0	3.7
17	10	2000	15.6	31.4	0.0	4.2
18	10	2000	20.2	29.8	0.0	3.3
19	10	2000	20.3	30.4	16.2	2.7
20	10	2000	23.3	31.2	0.0	3.0
21	10	2000	22.3	31.8	0.0	3.7
22	10	2000	18.5	32.8	0.0	3.8
23	10	2000	18.2	33.4	0.0	4.4
24	10	2000	18.5	33.7	0.0	4.3
25	10	2000	18.3	33.3	0.0	4.3
26	10	2000	17.9	32.8	0.0	3.9
27	10	2000	16.4	32.3	0.0	4.0
28	10	2000	14.8	31.4	0.0	4.2
29	10	2000	14.6	31.0	0.0	4.0
30	10	2000	15.4	31.4	0.0	4.0
31	10	2000	16.8	30.2	0.0	3.4
1	11	2000	16.3	31.2	0.0	4.0
2	11	2000	18.8	30.4	0.0	3.4
3	11	2000	19.9	29.2	0.0	3.3
4	11	2000	19.4	30.8	0.0	4.0
5	11	2000	19.4	31.3	0.0	4.2
6	11	2000	17.7	31.8	0.0	3.7
7	11	2000	17.1	31.4	0.0	3.8
8	11	2000	15.2	30.9	0.0	4.1
9	11	2000	16.9	30.0	0.0	3.9
10	11	2000	13.8	30.0	0.0	3.4
11	11	2000	14.2	29.9	0.0	4.2
12	11	2000	13.9	30.3	0.0	4.2
13	11	2000	14.0	29.9	0.0	3.9
14	11	2000	13.2	30.0	0.0	4.0
15	11	2000	14.4	29.9	0.0	4.0
16	11	2000	14.4	29.8	0.0	3.9
17	11	2000	15.4	28.8	0.0	3.9
18	11	2000	12.2	29.0	0.0	3.8
19	11	2000	12.8	28.6	0.0	3.5
20	11	2000	13.4	30.4	0.0	3.5
21	11	2000	14.2	31.0	0.0	3.6
22	11	2000	13.4	30.0	0.0	3.2
23	11	2000	18.5	30.5	0.0	3.9
24	11	2000	14.8	30.4	0.0	3.9
25	11	2000	12.6	30.6	0.0	3.6
26	11	2000	13.4	31.0	0.0	3.7
27	11	2000	14.7	31.2	0.0	3.5
28	11	2000	13.2	30.8	0.0	3.6
29	11	2000	13.1	30.8	0.0	3.4
30	11	2000	19.0	30.6	0.3	3.8
1	12	2000	20.0	25.0	2.8	1.8
2	12	2000	20.4	26.3	0.0	1.7
3	12	2000	17.6	27.7	0.0	2.6
4	12	2000	12.0	29.8	0.0	3.4
5	12	2000	7.8	29.8	0.0	3.5
6	12	2000	8.7	30.2	0.0	3.3
7	12	2000	9.3	29.8	0.0	3.4
8	12	2000	8.8	28.2	0.0	3.8
9	12	2000	8.6	28.8	0.0	3.6
10	12	2000	9.0	29.6	0.0	3.6
11	12	2000	9.4	29.2	0.0	3.7
12	12	2000	11.2	29.2	0.0	3.8
13	12	2000	10.5	29.7	0.0	3.5
14	12	2000	10.0	30.1	0.0	3.4
15	12	2000	8.7	29.2	0.0	3.5
16	12	2000	8.8	28.8	0.0	3.7
17	12	2000	8.3	28.4	0.0	3.5
18	12	2000	7.9	27.8	0.0	3.4
19	12	2000	7.9	28.4	0.0	3.4
20	12	2000	11.7	29.4	0.0	3.3
21	12	2000	10.5	29.4	0.0	4.1
22	12	2000	9.6	29.4	0.0	3.6
23	12	2000	7.9	29.2	0.0	3.2
24	12	2000	8.4	29.7	0.0	3.5
25	12	2000	7.7	29.2	0.0	3.4
26	12	2000	7.6	29.2	0.0	3.3
27	12	2000	9.1	29.2	0.0	3.8
28	12	2000	9.4	28.1	0.0	3.8
29	12	2000	10.2	27.4	0.0	3.5
30	12	2000	13.0	27.4	0.0	3.8
31	12	2000	19.2	28.0	0.0	3.9
1	1	2001	18.6	28.2	14.2	3.5
2	1	2001	18.3	28.2	5.8	3.0
3	1	2001	17.1	21.4	0.0	1.4
4	1	2001	14.1	24.4	0.0	2.2
5	1	2001	12.9	27.6	0.0	3.4
6	1	2001	11.0	27.4	0.0	3.3
7	1	2001	11.1	28.0	0.0	3.6
8	1	2001	12.0	28.4	0.0	3.7
9	1	2001	13.0	28.7	0.0	3.6
10	1	2001	15.7	29.8	0.0	3.9
11	1	2001	14.3	30.1	0.0	3.9
12	1	2001	16.7	30.3	0.0	4.3
13	1	2001	16.0	30.0	0.0	4.5
14	1	2001	17.0	31.0	0.0	4.1
15	1	2001	16.0	30.8	0.0	3.8
16	1	2001	17.7	30.8	0.0	4.6
17	1	2001	16.0	29.8	0.0	4.0
18	1	2001	13.6	29.9	0.0	4.5
19	1	2001	14.8	29.4	0.0	4.2
20	1	2001	13.4	30.1	0.0	3.9
21	1	2001	10.8	28.9	0.0	4.2
22	1	2001	12.7	29.4	0.0	3.8
23	1	2001	11.7	29.3	0.0	3.8
24	1	2001	12.7	30.4	0.0	3.8
25	1	2001	9.0	29.2	0.0	3.7
26	1	2001	9.5	29.0	0.0	4.0
27	1	2001	7.6	29.2	0.0	3.7
28	1	2001	10.2	30.1	0.0	4.1
29	1	2001	9.4	30.1	0.0	4.0
30	1	2001	10.8	30.7	0.0	4.1
31	1	2001	9.6	31.2	0.0	3.9
1	2	2001	11.8	31.4	0.0	4.5
2	2	2001	12.1	31.9	0.0	4.5
3	2	2001	12.9	32.3	0.0	4.6
4	2	2001	15.2	33.7	0.0	4.8
5	2	2001	15.0	32.9	0.0	5.3
6	2	2001	15.8	33.6	0.0	4.9
7	2	2001	13.7	33.2	0.0	4.4
8	2	2001	11.3	33.3	0.0	4.5
9	2	2001	9.8	32.2	0.0	4.2
10	2	2001	10.6	32.8	0.0	4.5
11	2	2001	11.1	32.8	0.0	4.8
12	2	2001	11.5	33.4	0.0	4.7
13	2	2001	13.7	34.2	0.0	4.5
14	2	2001	16.0	33.0	0.0	5.2
15	2	2001	16.8	33.8	0.0	6.2
16	2	2001	15.2	32.0	0.0	5.0
17	2	2001	16.6	31.4	0.0	4.6
18	2	2001	15.7	33.4	0.0	5.5
19	2	2001	16.0	33.2	0.0	5.2
20	2	2001	17.8	34.3	0.0	4.8
21	2	2001	15.8	35.0	0.0	4.9
22	2	2001	15.1	34.0	0.0	5.2
23	2	2001	12.3	34.0	0.0	4.8
24	2	2001	14.6	35.1	0.0	5.0
25	2	2001	13.8	36.2	0.0	5.5
26	2	2001	14.8	36.4	0.0	5.7
27	2	2001	13.8	34.7	0.0	5.5
28	2	2001	16.9	37.2	0.0	6.0
1	3	2001	17.2	34.9	0.0	7.0
2	3	2001	18.3	34.2	0.0	6.6
3	3	2001	17.6	33.5	0.0	5.9
4	3	2001	17.5	33.4	0.0	6.2
5	3	2001	18.7	34.1	0.0	6.0
6	3	2001	17.8	32.8	0.0	4.9
7	3	2001	19.2	34.3	0.0	5.5
8	3	2001	19.0	33.2	0.0	5.2
9	3	2001	19.4	32.6	0.0	5.7
10	3	2001	17.9	32.7	0.8	6.2
11	3	2001	17.7	34.0	0.0	5.5
12	3	2001	18.9	32.6	0.0	5.0
13	3	2001	17.1	32.8	0.6	5.1
14	3	2001	17.3	32.3	0.0	5.1
15	3	2001	19.0	33.6	0.0	5.3
16	3	2001	19.0	34.9	0.0	5.6
17	3	2001	19.4	36.2	0.0	5.7
18	3	2001	19.7	36.0	0.0	5.4
19	3	2001	23.3	36.2	0.0	5.5
20	3	2001	21.2	35.8	0.0	5.8
21	3	2001	24.0	36.4	0.0	4.8
22	3	2001	20.3	36.4	0.6	5.2
23	3	2001	19.6	36.2	0.0	6.4
24	3	2001	21.0	36.8	0.0	5.5
25	3	2001	20.9	36.4	0.0	5.6
26	3	2001	19.0	37.8	0.0	6.4
27	3	2001	18.0	36.8	0.0	6.1
28	3	2001	19.5	37.2	0.0	6.3
29	3	2001	21.4	37.6	0.0	6.4
30	3	2001	23.4	37.8	0.0	6.6
31	3	2001	19.9	37.4	0.0	6.2
1	4	2001	21.1	36.2	0.0	5.8
2	4	2001	19.9	34.0	0.0	5.1
3	4	2001	21.3	36.1	2.6	6.3
4	4	2001	22.6	35.2	0.0	4.7
5	4	2001	19.8	35.1	0.0	6.0
6	4	2001	19.4	37.2	0.0	6.8
7	4	2001	20.5	37.0	0.0	6.4
8	4	2001	21.7	38.2	0.0	6.4
9	4	2001	23.9	39.0	1.0	6.1
10	4	2001	23.4	37.2	0.0	4.5
11	4	2001	24.4	38.4	0.0	6.5
12	4	2001	23.8	36.9	0.0	6.0
13	4	2001	19.9	31.8	1.0	3.9
14	4	2001	19.0	30.9	0.0	4.8
15	4	2001	21.7	33.0	0.0	5.8
16	4	2001	23.7	33.4	0.0	4.4
17	4	2001	20.7	35.4	6.2	6.2
18	4	2001	20.1	33.8	0.0	5.4
19	4	2001	23.4	36.2	0.0	6.5
20	4	2001	23.5	37.4	0.0	6.4
21	4	2001	22.4	36.9	0.0	6.3
22	4	2001	21.9	36.2	0.0	5.3
23	4	2001	21.9	37.4	0.0	6.5
24	4	2001	22.6	38.2	0.0	6.6
25	4	2001	23.2	38.4	0.0	6.8
26	4	2001	23.2	39.4	0.0	7.1
27	4	2001	23.2	39.8	0.0	7.0
28	4	2001	25.6	40.1	0.0	7.3
29	4	2001	26.5	39.9	0.0	6.4
30	4	2001	26.2	40.6	0.0	7.3
1	5	2001	25.7	40.8	0.0	6.7
2	5	2001	26.6	41.0	0.0	7.3
3	5	2001	24.9	41.2	0.0	6.7
4	5	2001	27.2	41.0	0.0	7.6
5	5	2001	27.3	41.0	0.0	7.5
6	5	2001	24.7	42.3	0.0	7.8
7	5	2001	25.7	41.7	0.0	7.4
8	5	2001	28.9	41.2	0.0	7.0
9	5	2001	23.8	40.4	0.0	7.4
10	5	2001	24.4	40.8	0.0	8.0
11	5	2001	23.2	40.7	0.0	8.1
12	5	2001	23.6	41.5	0.0	8.3
13	5	2001	27.2	42.3	0.0	7.9
14	5	2001	26.5	41.7	0.0	8.3
15	5	2001	24.9	36.2	0.0	3.6
16	5	2001	23.4	40.2	0.0	7.4
17	5	2001	23.7	39.2	0.0	6.3
18	5	2001	23.7	38.4	0.0	5.6
19	5	2001	24.1	38.2	0.0	7.8
20	5	2001	24.8	38.4	0.0	6.1
21	5	2001	24.8	37.4	0.0	6.5
22	5	2001	25.4	37.2	0.0	5.8
23	5	2001	23.6	37.2	0.0	6.0
24	5	2001	25.2	38.2	0.0	7.8
25	5	2001	24.3	38.8	0.0	8.7
26	5	2001	23.7	38.2	0.0	8.1
27	5	2001	24.8	38.4	0.0	7.8
28	5	2001	25.5	37.8	0.0	7.4
29	5	2001	25.2	38.0	0.0	7.7
30	5	2001	24.7	38.6	0.0	7.9
31	5	2001	24.7	38.0	0.0	8.1
1	6	2001	26.4	37.2	0.0	6.0
2	6	2001	27.2	38.8	0.0	6.8
3	6	2001	22.7	36.8	1.0	6.0
4	6	2001	22.7	35.6	7.0	3.9
5	6	2001	21.8	34.2	33.4	3.9
6	6	2001	23.7	30.4	0.4	3.1
7	6	2001	23.4	35.2	0.8	5.3
8	6	2001	23.7	35.1	0.0	5.1
9	6	2001	22.4	32.2	24.6	3.7
10	6	2001	23.2	31.6	0.0	4.3
11	6	2001	22.4	33.4	3.2	5.0
12	6	2001	19.1	31.8	46.4	4.8
13	6	2001	22.8	27.2	1.0	2.6
14	6	2001	21.0	26.2	17.4	2.8
15	6	2001	21.7	25.4	1.3	2.4
16	6	2001	21.6	30.4	0.0	4.1
17	6	2001	21.7	33.2	0.0	6.2
18	6	2001	23.3	34.2	0.0	7.0
19	6	2001	21.7	32.8	0.0	5.5
20	6	2001	21.8	33.8	4.6	5.9
21	6	2001	22.0	32.8	0.0	5.5
22	6	2001	22.4	32.7	0.0	5.9
23	6	2001	22.4	34.1	0.0	6.7
24	6	2001	22.8	34.2	0.0	6.6
25	6	2001	23.6	35.3	0.0	5.5
26	6	2001	23.0	34.4	0.0	6.8
27	6	2001	22.7	34.2	0.0	5.6
28	6	2001	23.0	35.0	0.0	7.0
29	6	2001	22.8	33.0	0.5	5.5
30	6	2001	22.9	33.5	0.0	5.9
1	7	2001	22.4	32.4	0.0	4.3
2	7	2001	22.4	34.0	0.0	6.4
3	7	2001	22.4	34.6	0.4	6.2
4	7	2001	22.5	35.7	0.0	7.7
5	7	2001	22.6	33.5	0.0	6.1
6	7	2001	21.8	31.8	11.2	3.9
7	7	2001	22.6	29.3	0.0	3.1
8	7	2001	22.1	29.8	2.8	3.3
9	7	2001	21.4	30.7	14.0	3.7
10	7	2001	21.9	28.4	0.9	3.3
11	7	2001	22.3	31.6	0.0	5.1
12	7	2001	21.8	29.6	0.0	3.4
13	7	2001	21.7	32.3	0.0	5.7
14	7	2001	22.6	33.0	0.0	6.3
15	7	2001	22.6	34.0	0.0	6.3
16	7	2001	23.2	31.0	0.0	3.9
17	7	2001	22.6	27.2	0.0	2.6
18	7	2001	22.6	29.2	0.0	3.3
19	7	2001	20.9	30.0	6.9	3.7
20	7	2001	21.4	30.6	0.0	4.4
21	7	2001	21.6	32.2	0.0	5.7
22	7	2001	22.6	32.7	0.0	5.5
23	7	2001	21.8	32.6	0.0	5.2
24	7	2001	23.2	32.8	0.4	5.4
25	7	2001	21.8	31.4	2.0	3.6
26	7	2001	21.4	33.2	2.4	5.5
27	7	2001	21.5	29.3	0.0	3.1
28	7	2001	22.5	31.8	0.0	4.5
29	7	2001	21.8	32.8	64.8	4.8
30	7	2001	21.2	28.8	0.0	3.0
31	7	2001	22.5	31.2	0.0	4.7
1	8	2001	22.3	30.9	0.0	3.6
2	8	2001	21.9	31.2	0.0	4.2
3	8	2001	20.5	29.8	37.3	4.2
4	8	2001	20.2	24.4	14.3	2.3
5	8	2001	20.9	27.4	42.1	3.2
6	8	2001	20.8	26.8	1.3	3.0
7	8	2001	20.0	24.0	21.1	2.2
8	8	2001	20.7	25.9	0.3	2.5
9	8	2001	21.3	29.2	14.2	3.6
10	8	2001	21.0	28.7	12.8	3.6
11	8	2001	21.6	28.8	3.6	3.6
12	8	2001	21.4	28.5	4.5	3.0
13	8	2001	21.4	29.4	0.0	3.7
14	8	2001	21.2	28.2	3.8	2.9
15	8	2001	21.3	25.8	16.6	2.4
16	8	2001	21.3	28.4	0.2	3.7
17	8	2001	21.0	30.0	0.0	4.7
18	8	2001	20.7	28.8	2.5	4.1
19	8	2001	21.2	30.4	0.0	5.3
20	8	2001	20.3	27.8	2.4	3.5
21	8	2001	20.7	24.7	0.0	2.3
22	8	2001	21.3	27.3	3.3	2.8
23	8	2001	21.0	28.7	0.0	3.7
24	8	2001	22.3	30.0	0.4	5.1
25	8	2001	21.3	29.2	0.4	3.2
26	8	2001	21.7	30.1	0.0	3.4
27	8	2001	22.4	32.5	0.0	5.8
28	8	2001	22.1	30.2	0.0	5.2
29	8	2001	20.7	29.4	1.4	3.9
